rider_id,city_id,hire_date,status,shift_type
1761,3,06-03-2023,active,evening
1762,5,06-03-2023,active,day
1763,7,06-03-2023,active,night
1764,8,06-03-2023,active,evening
1765,4,07-03-2023,active,night
1766,4,07-03-2023,active,day
1767,3,07-03-2023,active,evening
1768,2,07-03-2023,active,night
1769,3,07-03-2023,active,day
1770,1,07-03-2023,inactive,night
1771,6,07-03-2023,active,day
1772,5,07-03-2023,active,evening
1773,1,07-03-2023,active,night
1774,3,08-03-2023,active,evening
1775,3,08-03-2023,active,day
1776,8,08-03-2023,active,night
1777,1,08-03-2023,active,day
1778,2,08-03-2023,active,evening
1779,2,08-03-2023,active,evening
1780,1,08-03-2023,active,evening
1781,5,09-03-2023,active,evening
1782,8,09-03-2023,active,night
1783,8,09-03-2023,active,night
1784,3,09-03-2023,inactive,night
1785,1,09-03-2023,inactive,day
1786,1,09-03-2023,active,day
1787,3,09-03-2023,active,evening
1788,1,09-03-2023,active,evening
1789,5,09-03-2023,active,night
1790,6,09-03-2023,active,day
1791,4,09-03-2023,active,night
1792,3,09-03-2023,active,evening
1793,3,09-03-2023,active,day
1794,2,10-03-2023,active,day
1795,5,10-03-2023,active,day
1796,1,10-03-2023,active,night
1797,4,10-03-2023,active,evening
1798,6,10-03-2023,active,evening
1799,1,10-03-2023,active,day
1800,6,10-03-2023,active,evening
1801,5,10-03-2023,active,day
1802,4,10-03-2023,active,night
1803,6,10-03-2023,active,night
1804,7,11-03-2023,active,day
1805,7,11-03-2023,active,night
1806,7,11-03-2023,active,evening
1807,2,11-03-2023,active,night
1808,7,11-03-2023,active,night
1809,4,11-03-2023,active,evening
1810,8,11-03-2023,active,evening
1811,5,11-03-2023,active,night
1812,4,12-03-2023,active,evening
1813,6,12-03-2023,active,night
1814,2,12-03-2023,active,night
1815,6,12-03-2023,active,day
1816,6,12-03-2023,active,night
1817,4,12-03-2023,active,day
1818,2,12-03-2023,active,day
1819,2,12-03-2023,active,day
1820,3,12-03-2023,active,evening
1821,7,12-03-2023,active,day
1822,8,12-03-2023,active,night
1823,2,12-03-2023,inactive,night
1824,8,12-03-2023,active,night
1825,1,12-03-2023,inactive,evening
1826,7,12-03-2023,active,night
1827,6,12-03-2023,inactive,night
1828,5,13-03-2023,active,night
1829,3,13-03-2023,active,night
1830,5,13-03-2023,active,night
1831,1,13-03-2023,active,day
1832,1,13-03-2023,active,night
1833,7,13-03-2023,active,night
1834,3,13-03-2023,active,evening
1835,1,13-03-2023,active,day
1836,4,13-03-2023,active,day
1837,3,13-03-2023,active,night
1838,3,13-03-2023,active,day
1839,1,13-03-2023,active,evening
1840,4,13-03-2023,active,evening
1841,1,14-03-2023,active,evening
1842,5,14-03-2023,active,night
1843,7,14-03-2023,active,evening
1844,6,14-03-2023,active,night
1845,7,14-03-2023,active,day
1846,2,14-03-2023,active,day
1847,8,14-03-2023,active,night
1848,4,14-03-2023,active,day
1849,6,14-03-2023,active,day
1850,5,14-03-2023,active,day
1851,3,14-03-2023,active,day
1852,1,14-03-2023,inactive,night
1853,6,15-03-2023,active,night
1854,8,15-03-2023,active,night
1855,6,15-03-2023,active,night
1856,8,15-03-2023,active,night
1857,4,15-03-2023,active,day
1858,8,15-03-2023,inactive,day
1859,6,15-03-2023,active,evening
1860,5,16-03-2023,active,night
1861,1,16-03-2023,active,night
1862,7,16-03-2023,active,evening
1863,7,16-03-2023,active,night
1864,4,16-03-2023,active,night
1865,6,16-03-2023,active,day
1866,6,16-03-2023,active,evening
1867,2,16-03-2023,active,day
1868,2,16-03-2023,active,night
1869,1,16-03-2023,active,day
1870,3,16-03-2023,active,day
1871,1,17-03-2023,active,day
1872,7,17-03-2023,active,night
1873,2,17-03-2023,active,evening
1874,2,17-03-2023,active,day
1875,1,17-03-2023,active,evening
1876,4,17-03-2023,active,day
1877,6,17-03-2023,active,evening
1878,5,17-03-2023,active,day
1879,2,17-03-2023,active,day
1880,4,17-03-2023,active,day
1881,7,17-03-2023,active,day
1882,5,17-03-2023,active,evening
1883,2,17-03-2023,active,night
1884,1,17-03-2023,active,day
1885,4,17-03-2023,active,day
1886,3,17-03-2023,active,evening
1887,2,18-03-2023,active,day
1888,7,18-03-2023,active,day
1889,3,18-03-2023,active,day
1890,4,18-03-2023,active,evening
1891,2,18-03-2023,active,evening
1892,5,18-03-2023,active,day
1893,3,18-03-2023,active,night
1894,6,19-03-2023,active,day
1895,4,19-03-2023,active,evening
1896,6,19-03-2023,inactive,day
1897,3,19-03-2023,active,evening
1898,8,19-03-2023,active,day
1899,7,19-03-2023,active,night
1900,8,19-03-2023,inactive,night
1901,7,19-03-2023,active,night
1902,2,19-03-2023,active,night
1903,6,19-03-2023,active,night
1904,5,19-03-2023,active,day
1905,1,19-03-2023,active,night
1906,4,19-03-2023,active,day
1907,4,19-03-2023,active,evening
1908,8,19-03-2023,active,day
1909,6,19-03-2023,active,day
1910,1,19-03-2023,active,day
1911,8,19-03-2023,active,evening
1912,6,20-03-2023,active,evening
1913,8,20-03-2023,active,day
1914,6,20-03-2023,active,evening
1915,3,20-03-2023,active,day
1916,8,20-03-2023,active,day
1917,2,20-03-2023,inactive,day
1918,8,20-03-2023,active,day
1919,5,20-03-2023,active,evening
1920,6,20-03-2023,active,day
1921,4,20-03-2023,active,night
1922,2,20-03-2023,active,evening
1923,7,21-03-2023,active,evening
1924,5,21-03-2023,active,evening
1925,7,21-03-2023,active,night
1926,4,21-03-2023,active,evening
1927,5,21-03-2023,active,day
1928,8,21-03-2023,inactive,evening
1929,1,21-03-2023,inactive,evening
1930,3,21-03-2023,active,night
1931,1,21-03-2023,active,evening
1932,7,21-03-2023,active,evening
1933,1,21-03-2023,active,night
1934,4,21-03-2023,active,night
1935,5,21-03-2023,active,day
1936,2,21-03-2023,active,evening
1937,2,21-03-2023,active,night
1938,3,21-03-2023,active,evening
1939,3,21-03-2023,active,day
1940,7,22-03-2023,active,day
1941,3,22-03-2023,active,evening
1942,4,22-03-2023,active,evening
1943,6,22-03-2023,active,night
1944,4,22-03-2023,active,evening
1945,6,22-03-2023,active,night
1946,3,22-03-2023,active,evening
1947,4,22-03-2023,active,evening
1948,5,22-03-2023,active,day
1949,3,23-03-2023,active,evening
1950,5,23-03-2023,active,evening
1951,3,23-03-2023,active,night
1952,4,23-03-2023,active,night
1953,1,23-03-2023,active,day
1954,4,23-03-2023,active,evening
1955,8,23-03-2023,active,night
1956,3,23-03-2023,active,day
1957,4,24-03-2023,active,night
1958,8,24-03-2023,active,day
1959,7,24-03-2023,inactive,night
1960,8,24-03-2023,active,night
1961,3,24-03-2023,active,day
1962,4,25-03-2023,active,evening
1963,4,25-03-2023,active,evening
1964,1,25-03-2023,inactive,night
1965,8,25-03-2023,active,night
1966,8,25-03-2023,active,evening
1967,1,25-03-2023,active,evening
1968,3,25-03-2023,active,night
1969,3,25-03-2023,active,day
1970,4,25-03-2023,active,evening
1971,2,25-03-2023,active,day
1972,8,25-03-2023,active,day
1973,1,25-03-2023,active,evening
1974,7,25-03-2023,inactive,day
1975,3,25-03-2023,active,night
1976,7,25-03-2023,active,night
1977,6,26-03-2023,active,day
1978,8,26-03-2023,active,evening
1979,1,26-03-2023,active,night
1980,7,26-03-2023,active,day
1981,7,26-03-2023,active,evening
1982,7,26-03-2023,active,night
1983,4,27-03-2023,active,evening
1984,8,27-03-2023,active,night
1985,4,27-03-2023,active,evening
1986,6,27-03-2023,active,day
1987,5,27-03-2023,active,evening
1988,3,27-03-2023,active,evening
1989,6,27-03-2023,active,evening
1990,8,27-03-2023,active,evening
1991,6,27-03-2023,active,evening
1992,6,27-03-2023,inactive,evening
1993,8,27-03-2023,active,day
1994,7,27-03-2023,active,evening
1995,7,27-03-2023,active,evening
1996,2,27-03-2023,inactive,evening
1997,7,27-03-2023,active,night
1998,3,28-03-2023,active,day
1999,7,28-03-2023,active,night
2000,4,28-03-2023,active,day
2001,6,28-03-2023,active,evening
2002,7,28-03-2023,active,night
2003,5,28-03-2023,active,evening
2004,6,28-03-2023,active,night
2005,6,29-03-2023,active,night
2006,4,29-03-2023,active,night
2007,5,29-03-2023,active,day
2008,5,29-03-2023,active,day
2009,7,29-03-2023,active,evening
2010,6,29-03-2023,active,day
2011,4,29-03-2023,active,evening
2012,2,29-03-2023,active,evening
2013,6,29-03-2023,active,night
2014,6,29-03-2023,active,night
2015,8,29-03-2023,active,night
2016,2,30-03-2023,active,evening
2017,3,30-03-2023,active,night
2018,2,30-03-2023,active,night
2019,4,30-03-2023,active,day
2020,8,30-03-2023,active,night
2021,7,30-03-2023,active,evening
2022,1,30-03-2023,active,day
2023,3,31-03-2023,active,evening
2024,5,31-03-2023,active,evening
2025,1,31-03-2023,active,day
2026,4,31-03-2023,active,evening
2027,7,31-03-2023,active,night
2028,1,31-03-2023,active,night
2029,6,31-03-2023,inactive,day
2030,3,31-03-2023,inactive,day
2031,3,31-03-2023,active,night
2032,5,31-03-2023,active,night
2033,5,31-03-2023,active,evening
2034,4,31-03-2023,active,day
2035,6,01-04-2023,active,evening
2036,1,01-04-2023,active,night
2037,1,01-04-2023,active,day
2038,7,01-04-2023,active,night
2039,5,01-04-2023,active,day
2040,3,01-04-2023,inactive,evening
2041,1,01-04-2023,active,evening
2042,8,01-04-2023,active,evening
2043,3,01-04-2023,active,night
2044,8,01-04-2023,active,day
2045,3,02-04-2023,active,day
2046,2,02-04-2023,active,day
2047,6,02-04-2023,active,evening
2048,5,02-04-2023,active,evening
2049,1,02-04-2023,active,day
2050,1,02-04-2023,active,evening
2051,2,02-04-2023,active,night
2052,7,02-04-2023,active,night
2053,5,02-04-2023,active,day
2054,2,02-04-2023,active,day
2055,4,02-04-2023,active,evening
2056,5,02-04-2023,active,night
2057,3,02-04-2023,active,day
2058,2,03-04-2023,active,night
2059,6,03-04-2023,active,evening
2060,2,03-04-2023,active,night
2061,5,03-04-2023,active,night
2062,8,03-04-2023,active,day
2063,8,03-04-2023,active,day
2064,2,03-04-2023,active,night
2065,7,03-04-2023,active,night
2066,3,03-04-2023,active,day
2067,1,03-04-2023,active,day
2068,1,03-04-2023,active,day
2069,7,03-04-2023,active,evening
2070,5,03-04-2023,active,night
2071,4,03-04-2023,active,day
2072,3,04-04-2023,active,evening
2073,1,04-04-2023,inactive,evening
2074,4,04-04-2023,active,day
2075,5,04-04-2023,active,day
2076,5,04-04-2023,active,evening
2077,3,04-04-2023,active,night
2078,5,04-04-2023,active,day
2079,2,04-04-2023,active,evening
2080,6,04-04-2023,active,night
2081,8,04-04-2023,active,day
2082,8,04-04-2023,active,evening
2083,4,04-04-2023,inactive,evening
2084,1,05-04-2023,active,night
2085,4,05-04-2023,active,day
2086,4,05-04-2023,active,night
2087,7,05-04-2023,active,evening
2088,7,05-04-2023,active,day
2089,7,05-04-2023,active,night
2090,2,05-04-2023,active,night
2091,5,05-04-2023,active,evening
2092,3,05-04-2023,inactive,day
2093,5,05-04-2023,active,day
2094,4,05-04-2023,active,evening
2095,3,06-04-2023,active,night
2096,2,06-04-2023,active,evening
2097,7,06-04-2023,active,day
2098,5,06-04-2023,active,evening
2099,3,06-04-2023,active,night
2100,3,06-04-2023,active,day
2101,7,06-04-2023,active,evening
2102,7,06-04-2023,inactive,night
2103,5,06-04-2023,active,evening
2104,3,06-04-2023,active,evening
2105,7,06-04-2023,active,evening
2106,6,07-04-2023,inactive,day
2107,8,07-04-2023,active,day
2108,1,07-04-2023,inactive,day
2109,4,07-04-2023,active,day
2110,2,07-04-2023,active,night
2111,2,07-04-2023,active,evening
2112,7,07-04-2023,active,day
2113,8,07-04-2023,active,evening
2114,3,07-04-2023,active,day
2115,4,07-04-2023,active,evening
2116,6,07-04-2023,inactive,evening
2117,6,07-04-2023,active,evening
2118,7,07-04-2023,active,evening
2119,6,08-04-2023,active,evening
2120,4,08-04-2023,active,day
2121,1,08-04-2023,active,evening
2122,5,08-04-2023,active,evening
2123,3,08-04-2023,active,day
2124,6,08-04-2023,active,night
2125,2,08-04-2023,active,night
2126,7,08-04-2023,active,day
2127,2,08-04-2023,active,night
2128,1,08-04-2023,active,day
2129,7,08-04-2023,active,day
2130,7,09-04-2023,inactive,day
2131,2,09-04-2023,active,day
2132,3,09-04-2023,active,night
2133,1,09-04-2023,active,evening
2134,5,09-04-2023,active,night
2135,5,09-04-2023,active,day
2136,4,09-04-2023,active,night
2137,3,09-04-2023,active,evening
2138,8,09-04-2023,active,night
2139,7,09-04-2023,active,day
2140,8,09-04-2023,active,day
2141,7,09-04-2023,active,day
2142,7,10-04-2023,active,night
2143,8,10-04-2023,active,evening
2144,4,10-04-2023,active,day
2145,4,10-04-2023,active,night
2146,7,10-04-2023,active,evening
2147,5,10-04-2023,active,night
2148,6,10-04-2023,active,day
2149,5,10-04-2023,active,evening
2150,6,10-04-2023,active,night
2151,1,11-04-2023,active,night
2152,4,11-04-2023,inactive,evening
2153,5,11-04-2023,active,evening
2154,7,11-04-2023,active,day
2155,6,11-04-2023,active,evening
2156,8,11-04-2023,active,day
2157,5,11-04-2023,inactive,day
2158,1,11-04-2023,active,evening
2159,8,11-04-2023,active,day
2160,1,12-04-2023,active,evening
2161,6,12-04-2023,active,day
2162,5,12-04-2023,active,day
2163,7,12-04-2023,active,evening
2164,6,12-04-2023,active,day
2165,8,12-04-2023,active,evening
2166,2,12-04-2023,active,day
2167,5,13-04-2023,active,day
2168,4,13-04-2023,active,evening
2169,7,13-04-2023,active,day
2170,1,13-04-2023,active,day
2171,8,13-04-2023,active,night
2172,6,13-04-2023,active,evening
2173,5,13-04-2023,active,evening
2174,5,13-04-2023,active,evening
2175,8,13-04-2023,active,day
2176,6,13-04-2023,active,evening
2177,7,14-04-2023,active,day
2178,7,14-04-2023,active,day
2179,7,14-04-2023,active,evening
2180,3,14-04-2023,active,night
2181,3,14-04-2023,active,day
2182,8,14-04-2023,active,evening
2183,7,14-04-2023,active,night
2184,3,14-04-2023,active,night
2185,3,14-04-2023,active,evening
2186,7,14-04-2023,active,day
2187,7,14-04-2023,inactive,day
2188,4,15-04-2023,active,evening
2189,7,15-04-2023,inactive,evening
2190,8,15-04-2023,active,evening
2191,1,15-04-2023,active,evening
2192,7,15-04-2023,active,evening
2193,2,15-04-2023,active,night
2194,4,15-04-2023,active,evening
2195,8,15-04-2023,active,night
2196,3,15-04-2023,active,day
2197,7,15-04-2023,active,night
2198,1,15-04-2023,active,day
2199,7,16-04-2023,active,night
2200,4,16-04-2023,active,night
2201,3,16-04-2023,active,night
2202,8,16-04-2023,active,day
2203,8,16-04-2023,active,night
2204,2,16-04-2023,active,evening
2205,7,17-04-2023,active,evening
2206,6,17-04-2023,active,night
2207,4,17-04-2023,active,night
2208,4,17-04-2023,active,evening
2209,6,17-04-2023,active,night
2210,7,17-04-2023,active,day
2211,4,17-04-2023,active,night
2212,1,18-04-2023,active,night
2213,6,18-04-2023,active,night
2214,8,18-04-2023,active,evening
2215,7,18-04-2023,active,day
2216,5,18-04-2023,active,night
2217,7,18-04-2023,active,night
2218,2,18-04-2023,active,day
2219,4,18-04-2023,active,night
2220,2,18-04-2023,active,night
2221,6,18-04-2023,active,day
2222,3,18-04-2023,inactive,evening
2223,6,18-04-2023,active,evening
2224,7,19-04-2023,active,day
2225,7,19-04-2023,active,night
2226,5,19-04-2023,active,day
2227,8,19-04-2023,active,night
2228,1,19-04-2023,active,evening
2229,6,19-04-2023,active,evening
2230,4,19-04-2023,active,evening
2231,3,19-04-2023,active,day
2232,7,20-04-2023,active,night
2233,2,20-04-2023,active,evening
2234,7,20-04-2023,active,day
2235,6,20-04-2023,active,evening
2236,1,20-04-2023,active,night
2237,7,20-04-2023,inactive,night
2238,3,20-04-2023,active,evening
2239,4,20-04-2023,active,day
2240,6,20-04-2023,active,night
2241,5,20-04-2023,active,evening
2242,2,21-04-2023,active,day
2243,1,21-04-2023,active,night
2244,8,21-04-2023,active,evening
2245,5,21-04-2023,active,day
2246,2,21-04-2023,active,night
2247,1,21-04-2023,active,day
2248,7,21-04-2023,active,evening
2249,3,21-04-2023,active,day
2250,5,21-04-2023,active,night
2251,6,21-04-2023,active,evening
2252,5,21-04-2023,active,evening
2253,6,21-04-2023,active,night
2254,8,21-04-2023,active,evening
2255,8,21-04-2023,active,evening
2256,8,21-04-2023,active,night
2257,5,21-04-2023,active,evening
2258,7,22-04-2023,active,night
2259,3,22-04-2023,active,night
2260,7,22-04-2023,active,day
2261,7,22-04-2023,active,day
2262,1,22-04-2023,active,day
2263,7,22-04-2023,active,night
2264,2,22-04-2023,active,evening
2265,7,22-04-2023,active,day
2266,4,22-04-2023,active,night
2267,8,22-04-2023,active,evening
2268,4,22-04-2023,active,night
2269,8,22-04-2023,active,night
2270,8,22-04-2023,active,day
2271,5,23-04-2023,active,evening
2272,2,23-04-2023,active,evening
2273,4,23-04-2023,active,evening
2274,4,23-04-2023,active,day
2275,4,23-04-2023,active,evening
2276,7,23-04-2023,active,day
2277,2,23-04-2023,active,day
2278,3,23-04-2023,active,night
2279,3,23-04-2023,active,night
2280,5,23-04-2023,active,evening
2281,8,24-04-2023,inactive,night
2282,8,24-04-2023,active,evening
2283,6,24-04-2023,active,night
2284,1,24-04-2023,active,night
2285,8,24-04-2023,active,night
2286,8,24-04-2023,active,night
2287,7,24-04-2023,active,evening
2288,7,24-04-2023,active,day
2289,7,24-04-2023,active,day
2290,2,24-04-2023,active,night
2291,3,24-04-2023,active,night
2292,5,24-04-2023,active,evening
2293,8,24-04-2023,active,evening
2294,3,24-04-2023,active,day
2295,1,24-04-2023,active,day
2296,7,25-04-2023,active,day
2297,1,25-04-2023,active,night
2298,2,25-04-2023,active,evening
2299,2,25-04-2023,active,night
2300,8,25-04-2023,active,day
2301,8,25-04-2023,active,night
2302,8,25-04-2023,active,night
2303,7,26-04-2023,active,evening
2304,3,26-04-2023,active,evening
2305,5,26-04-2023,active,evening
2306,1,26-04-2023,active,evening
2307,8,26-04-2023,active,night
2308,6,26-04-2023,active,evening
2309,3,26-04-2023,active,night
2310,8,26-04-2023,active,day
2311,8,26-04-2023,active,day
2312,3,26-04-2023,active,evening
2313,8,26-04-2023,inactive,day
2314,6,27-04-2023,active,day
2315,8,27-04-2023,active,night
2316,5,27-04-2023,inactive,day
2317,7,27-04-2023,active,night
2318,1,27-04-2023,active,day
2319,4,28-04-2023,active,day
2320,2,28-04-2023,active,night
2321,6,28-04-2023,active,day
2322,4,28-04-2023,active,evening
2323,6,28-04-2023,active,day
2324,4,28-04-2023,active,night
2325,7,28-04-2023,active,night
2326,7,28-04-2023,active,day
2327,2,28-04-2023,active,day
2328,5,28-04-2023,active,day
2329,3,28-04-2023,active,evening
2330,8,29-04-2023,active,day
2331,2,29-04-2023,active,night
2332,4,29-04-2023,active,evening
2333,8,29-04-2023,active,night
2334,4,29-04-2023,active,night
2335,6,29-04-2023,active,evening
2336,5,29-04-2023,active,evening
2337,4,29-04-2023,active,evening
2338,5,29-04-2023,active,evening
2339,3,29-04-2023,active,evening
2340,7,29-04-2023,active,day
2341,4,29-04-2023,inactive,night
2342,8,29-04-2023,active,day
2343,7,29-04-2023,active,day
2344,2,30-04-2023,active,evening
2345,3,30-04-2023,active,night
2346,6,30-04-2023,inactive,day
2347,1,30-04-2023,inactive,evening
2348,5,30-04-2023,active,day
2349,7,30-04-2023,active,day
2350,4,30-04-2023,active,day
2351,3,30-04-2023,active,day
2352,3,30-04-2023,active,evening
2353,3,30-04-2023,active,evening
2354,2,30-04-2023,active,day
2355,3,01-05-2023,active,night
2356,4,01-05-2023,active,day
2357,4,01-05-2023,active,night
2358,6,01-05-2023,active,day
2359,8,01-05-2023,active,evening
2360,8,01-05-2023,inactive,night
2361,8,01-05-2023,active,evening
2362,1,01-05-2023,active,night
2363,4,01-05-2023,active,evening
2364,3,01-05-2023,active,night
2365,4,01-05-2023,active,evening
2366,6,02-05-2023,active,day
2367,4,02-05-2023,active,night
2368,4,02-05-2023,active,day
2369,2,02-05-2023,active,night
2370,4,02-05-2023,active,evening
2371,7,02-05-2023,active,evening
2372,2,03-05-2023,active,evening
2373,2,03-05-2023,active,day
2374,4,03-05-2023,active,evening
2375,3,03-05-2023,active,night
2376,4,03-05-2023,active,night
2377,8,03-05-2023,active,day
2378,2,03-05-2023,active,night
2379,7,03-05-2023,active,day
2380,2,03-05-2023,active,day
2381,1,03-05-2023,active,evening
2382,7,03-05-2023,active,evening
2383,6,03-05-2023,active,day
2384,8,03-05-2023,active,evening
2385,2,03-05-2023,active,evening
2386,6,03-05-2023,active,day
2387,5,04-05-2023,active,night
2388,6,04-05-2023,active,night
2389,1,04-05-2023,active,night
2390,8,04-05-2023,active,evening
2391,7,04-05-2023,active,day
2392,3,04-05-2023,active,day
2393,5,04-05-2023,active,evening
2394,6,04-05-2023,active,night
2395,6,04-05-2023,active,day
2396,3,04-05-2023,active,day
2397,8,05-05-2023,active,evening
2398,1,05-05-2023,active,day
2399,8,05-05-2023,active,day
2400,7,05-05-2023,active,night
2401,8,05-05-2023,active,evening
2402,2,05-05-2023,active,evening
2403,6,05-05-2023,active,day
2404,4,05-05-2023,active,day
2405,2,05-05-2023,active,night
2406,4,05-05-2023,active,night
2407,6,05-05-2023,active,evening
2408,4,05-05-2023,active,night
2409,4,06-05-2023,active,day
2410,2,06-05-2023,active,night
2411,3,06-05-2023,active,night
2412,7,06-05-2023,active,night
2413,5,06-05-2023,active,day
2414,6,06-05-2023,active,evening
2415,5,06-05-2023,active,evening
2416,5,06-05-2023,active,evening
2417,2,06-05-2023,active,night
2418,6,06-05-2023,active,day
2419,3,06-05-2023,active,night
2420,3,07-05-2023,active,day
2421,1,07-05-2023,inactive,evening
2422,2,07-05-2023,active,night
2423,2,07-05-2023,active,night
2424,5,07-05-2023,active,evening
2425,8,07-05-2023,active,day
2426,8,07-05-2023,active,day
2427,2,07-05-2023,active,night
2428,3,07-05-2023,active,evening
2429,3,07-05-2023,active,night
2430,5,07-05-2023,active,evening
2431,3,07-05-2023,inactive,night
2432,7,07-05-2023,active,day
2433,6,07-05-2023,active,day
2434,7,07-05-2023,active,day
2435,2,07-05-2023,active,night
2436,5,08-05-2023,active,night
2437,2,08-05-2023,active,night
2438,2,08-05-2023,active,night
2439,3,08-05-2023,active,night
2440,6,08-05-2023,active,night
2441,5,08-05-2023,active,night
2442,7,08-05-2023,inactive,night
2443,6,08-05-2023,active,evening
2444,8,08-05-2023,active,day
2445,4,09-05-2023,active,day
2446,1,09-05-2023,active,night
2447,7,09-05-2023,active,evening
2448,4,09-05-2023,active,day
2449,2,09-05-2023,active,evening
2450,2,09-05-2023,active,evening
2451,6,09-05-2023,active,night
2452,7,09-05-2023,active,night
2453,1,09-05-2023,inactive,night
2454,2,09-05-2023,active,evening
2455,8,09-05-2023,active,day
2456,1,09-05-2023,active,day
2457,4,09-05-2023,active,night
2458,4,09-05-2023,active,day
2459,6,09-05-2023,active,evening
2460,1,10-05-2023,inactive,night
2461,8,10-05-2023,active,evening
2462,7,10-05-2023,active,evening
2463,2,10-05-2023,active,night
2464,3,10-05-2023,active,evening
2465,5,10-05-2023,active,day
2466,8,10-05-2023,active,day
2467,4,10-05-2023,active,day
2468,6,10-05-2023,active,day
2469,5,10-05-2023,active,night
2470,6,10-05-2023,active,night
2471,8,10-05-2023,active,day
2472,2,10-05-2023,active,day
2473,3,11-05-2023,inactive,night
2474,7,11-05-2023,active,day
2475,2,11-05-2023,active,evening
2476,2,11-05-2023,active,night
2477,3,11-05-2023,active,night
2478,2,11-05-2023,active,night
2479,4,11-05-2023,active,evening
2480,2,11-05-2023,active,day
2481,5,11-05-2023,active,day
2482,6,11-05-2023,active,night
2483,2,11-05-2023,active,day
2484,7,12-05-2023,active,evening
2485,3,12-05-2023,active,night
2486,4,12-05-2023,active,night
2487,1,12-05-2023,active,day
2488,8,12-05-2023,active,day
2489,5,12-05-2023,active,night
2490,8,12-05-2023,active,evening
2491,7,12-05-2023,active,day
2492,6,12-05-2023,active,evening
2493,2,12-05-2023,active,night
2494,4,13-05-2023,active,night
2495,1,13-05-2023,active,day
2496,3,13-05-2023,active,night
2497,6,13-05-2023,active,day
2498,4,13-05-2023,active,evening
2499,6,13-05-2023,active,evening
2500,8,13-05-2023,active,evening
2501,8,13-05-2023,active,day
2502,4,13-05-2023,active,evening
2503,8,13-05-2023,active,evening
2504,8,13-05-2023,active,night
2505,1,14-05-2023,active,evening
2506,4,14-05-2023,active,night
2507,5,14-05-2023,active,night
2508,8,14-05-2023,active,night
2509,1,14-05-2023,active,day
2510,3,14-05-2023,active,day
2511,1,14-05-2023,active,day
2512,6,14-05-2023,active,day
2513,2,14-05-2023,active,day
2514,7,14-05-2023,active,day
2515,7,14-05-2023,active,day
2516,4,15-05-2023,active,night
2517,6,15-05-2023,active,night
2518,2,15-05-2023,active,evening
2519,1,15-05-2023,active,day
2520,7,15-05-2023,active,day
2521,2,15-05-2023,active,evening
2522,3,15-05-2023,active,evening
2523,7,16-05-2023,active,evening
2524,6,16-05-2023,active,evening
2525,2,16-05-2023,active,night
2526,8,16-05-2023,active,evening
2527,2,16-05-2023,active,night
2528,4,17-05-2023,active,day
2529,1,17-05-2023,active,night
2530,1,17-05-2023,active,night
2531,7,17-05-2023,active,day
2532,1,17-05-2023,active,evening
2533,3,17-05-2023,active,evening
2534,1,17-05-2023,active,evening
2535,2,17-05-2023,active,evening
2536,2,17-05-2023,active,night
2537,1,17-05-2023,active,evening
2538,5,18-05-2023,active,day
2539,4,18-05-2023,active,night
2540,3,18-05-2023,active,day
2541,3,18-05-2023,active,day
2542,3,18-05-2023,active,day
2543,8,18-05-2023,active,evening
2544,2,19-05-2023,active,night
2545,2,19-05-2023,active,evening
2546,2,19-05-2023,active,day
2547,5,19-05-2023,active,day
2548,3,19-05-2023,active,night
2549,1,19-05-2023,active,night
2550,2,19-05-2023,active,day
2551,8,19-05-2023,active,night
2552,7,19-05-2023,active,day
2553,2,19-05-2023,active,day
2554,8,19-05-2023,active,night
2555,8,19-05-2023,active,day
2556,5,19-05-2023,active,evening
2557,2,19-05-2023,active,day
2558,7,19-05-2023,active,day
2559,2,20-05-2023,active,night
2560,1,20-05-2023,active,evening
2561,4,20-05-2023,active,day
2562,7,20-05-2023,active,night
2563,3,20-05-2023,active,day
2564,8,20-05-2023,active,evening
2565,5,20-05-2023,active,day
2566,5,20-05-2023,active,evening
2567,7,20-05-2023,active,day
2568,1,20-05-2023,active,evening
2569,1,21-05-2023,active,evening
2570,7,21-05-2023,active,evening
2571,1,21-05-2023,active,evening
2572,2,21-05-2023,active,evening
2573,6,21-05-2023,active,night
2574,7,21-05-2023,active,evening
2575,6,21-05-2023,active,day
2576,2,21-05-2023,active,evening
2577,2,21-05-2023,active,night
2578,7,21-05-2023,active,day
2579,1,21-05-2023,active,evening
2580,5,21-05-2023,active,evening
2581,5,21-05-2023,active,evening
2582,2,21-05-2023,active,day
2583,7,21-05-2023,active,day
2584,1,21-05-2023,active,evening
2585,2,21-05-2023,active,night
2586,2,21-05-2023,active,day
2587,4,21-05-2023,active,night
2588,3,21-05-2023,active,evening
2589,7,22-05-2023,active,evening
2590,3,22-05-2023,active,day
2591,5,22-05-2023,active,day
2592,6,22-05-2023,active,day
2593,8,22-05-2023,active,evening
2594,6,22-05-2023,active,evening
2595,4,22-05-2023,active,night
2596,4,22-05-2023,active,evening
2597,6,22-05-2023,active,night
2598,6,22-05-2023,active,day
2599,5,22-05-2023,active,day
2600,8,23-05-2023,active,night
2601,3,23-05-2023,active,day
2602,7,23-05-2023,active,night
2603,3,23-05-2023,active,day
2604,2,23-05-2023,active,day
2605,7,23-05-2023,active,evening
2606,1,23-05-2023,inactive,day
2607,3,23-05-2023,active,night
2608,7,23-05-2023,active,night
2609,7,23-05-2023,active,night
2610,3,23-05-2023,active,evening
